UNIQUE_ID,RES,TILEH,TILEV,COL,ROW,LAT,LON,ISO3,PERC_TREE_COVER,ADM_REGION,ECO_REGION,MATT_HANSEN_DEFOR,PROBABILITY,DATE
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,8/13/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,8/29/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,9/14/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,9/30/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,10/16/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,11/1/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,11/17/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,12/3/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,12/19/2006
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,1/1/2007
500_0021_0009_1374_0104,500,21,9,1374,104,-0.4354166666666764,35.72811500820017,KEN,54,18979,30108,0,60,1/17/2007
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,12/19/2005
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,1/1/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,1/17/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,2/2/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,2/18/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,3/6/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,3/22/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,4/7/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,4/23/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,5/9/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,5/25/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,6/10/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,6/26/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,7/12/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,7/28/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,8/13/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,8/29/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,9/14/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,9/30/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,10/16/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,11/1/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,11/17/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,12/3/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,12/19/2006
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,1/1/2007
500_0021_0009_1329_0086,500,21,9,1329,86,-0.3604166666666673,35.54028649301898,KEN,44,18979,30108,0,51,1/17/2007
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,12/19/2005
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,1/1/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,1/17/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,2/2/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,2/18/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,3/6/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,3/22/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,4/7/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,4/23/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,5/9/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,5/25/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,6/10/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,6/26/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,7/12/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,7/28/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,8/13/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,8/29/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,9/14/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,9/30/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,10/16/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,11/1/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,11/17/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,12/3/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,12/19/2006
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,1/1/2007
500_0021_0009_1377_0101,500,21,9,1377,101,-0.4229166666666665,35.74055696274526,KEN,63,18979,30108,0,88,1/17/2007
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,12/19/2005
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,1/1/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,1/17/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,2/2/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,2/18/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,3/6/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,3/22/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,4/7/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,4/23/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,5/9/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,5/25/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,6/10/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,6/26/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,7/12/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,7/28/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,8/13/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,8/29/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,9/14/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,9/30/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,10/16/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,11/1/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,11/17/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,12/3/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,12/19/2006
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,1/1/2007
500_0021_0009_1374_0102,500,21,9,1374,102,-0.4270833333333365,35.72807589524185,KEN,62,18979,30108,0,82,1/17/2007
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,12/19/2005
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,1/1/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,1/17/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,2/2/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,2/18/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,3/6/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,3/22/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,4/7/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,4/23/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,5/9/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,5/25/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,6/10/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,6/26/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,7/12/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,7/28/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,8/13/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,8/29/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,9/14/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,9/30/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,10/16/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,11/1/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,11/17/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,12/3/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,12/19/2006
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,1/1/2007
500_0021_0009_1375_0103,500,21,9,1375,103,-0.4312500000000064,35.73226214193017,KEN,65,18979,30108,0,83,1/17/2007
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,12/19/2005
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,1/1/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,1/17/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,2/2/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,2/18/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,3/6/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,3/22/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,4/7/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,4/23/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,5/9/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,5/25/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,6/10/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,6/26/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,7/12/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,7/28/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,8/13/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,8/29/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,9/14/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,9/30/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,10/16/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,11/1/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,11/17/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,12/3/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,12/19/2006
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,1/1/2007
500_0021_0009_1375_0101,500,21,9,1375,101,-0.4229166666666665,35.73222340239253,KEN,58,18979,30108,0,69,1/17/2007
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,51,4/23/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,5/9/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,5/25/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,6/10/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,6/26/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,7/12/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,7/28/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,8/13/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,8/29/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,9/14/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,9/30/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,10/16/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,11/1/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,11/17/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,12/3/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,12/19/2006
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,1/1/2007
500_0021_0009_1328_0087,500,21,9,1328,87,-0.36458333333333726,35.53613609427694,KEN,56,18979,30108,0,53,1/17/2007
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,12/19/2005
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,1/1/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,1/17/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,2/2/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,2/18/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,3/6/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,3/22/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,4/7/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,4/23/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,5/9/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,5/25/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,6/10/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,6/26/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,7/12/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,7/28/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,8/13/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,8/29/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,9/14/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,9/30/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,10/16/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,11/1/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,11/17/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,12/3/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,12/19/2006
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,1/1/2007
500_0021_0009_1375_0102,500,21,9,1375,102,-0.4270833333333365,35.73224267766592,KEN,63,18979,30108,0,95,1/17/2007
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,12/19/2005
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,1/1/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,1/17/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,2/2/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,2/18/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,3/6/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,3/22/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,4/7/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,4/23/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,5/9/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,5/25/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,6/10/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,6/26/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,7/12/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,7/28/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,8/13/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,8/29/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,9/14/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,9/30/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,10/16/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,11/1/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,11/17/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,12/3/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,12/19/2006
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,1/1/2007
500_0021_0009_1376_0102,500,21,9,1376,102,-0.4270833333333365,35.73640946009,KEN,66,18979,30108,0,85,1/17/2007
